Filename,mean(exx),stdev(exx),mean(eyy),stdev(eyy),mean(exy),stdev(exy)
BY60C-9_page_0288.out,-0.00176413,0.000585251,0.00520614,0.000714356,-2.21E-05,0.000268228
BY60C-9_page_0289.out,-0.00165751,0.000600866,0.0048698,0.000665857,-1.85E-05,0.000259021
BY60C-9_page_0290.out,-0.00155698,0.000600562,0.00452736,0.000670626,-1.41E-05,0.000266369
BY60C-9_page_0291.out,-0.00144889,0.000617481,0.00417969,0.000657549,-1.68E-06,0.000264375
BY60C-9_page_0292.out,-0.0013276,0.000604725,0.00383681,0.000639086,-2.53E-06,0.000257534
BY60C-9_page_0293.out,-0.00122024,0.000575411,0.0034956,0.000615459,-2.89E-06,0.000239595
BY60C-9_page_0294.out,-0.00110206,0.000575195,0.0031516,0.000597328,8.89E-06,0.000244585
BY60C-9_page_0295.out,-0.00100492,0.000581169,0.00280131,0.000596944,4.15E-06,0.000266797
BY60C-9_page_0296.out,-0.000882306,0.00057314,0.00243573,0.000617826,1.53E-05,0.000263494
BY60C-9_page_0297.out,-0.000790164,0.000600278,0.0020937,0.000576965,2.16E-05,0.000260888
BY60C-9_page_0298.out,-0.000655048,0.0005661,0.00175557,0.000569135,4.21E-06,0.000257606
BY60C-9_page_0299.out,-0.000602961,0.000578954,0.00158642,0.000541794,1.72E-05,0.000265751
BY60C-9_page_0300.out,-0.000695884,0.000573268,0.00186877,0.000550228,1.42E-05,0.000246686
BY60C-9_page_0301.out,-0.000795064,0.000600405,0.00217458,0.000589296,3.40E-05,0.000249617
BY60C-9_page_0302.out,-0.000897983,0.000612001,0.00248551,0.000611297,7.22E-06,0.000264203
BY60C-9_page_0303.out,-0.000999506,0.000592822,0.0028089,0.000605306,-3.57E-06,0.00025981
BY60C-9_page_0304.out,-0.00112003,0.00064131,0.00315022,0.000604867,1.78E-06,0.000270646
BY60C-9_page_0305.out,-0.00122098,0.000637973,0.00346555,0.000620749,7.25E-06,0.000260893
BY60C-9_page_0306.out,-0.00132601,0.000639858,0.00377826,0.000652494,-4.39E-06,0.000271867
BY60C-9_page_0307.out,-0.0014192,0.000641288,0.00413533,0.000648326,-2.33E-05,0.000279328
BY60C-9_page_0308.out,-0.00152673,0.000631132,0.00446676,0.000657208,-1.58E-05,0.000286266
BY60C-9_page_0309.out,-0.00164134,0.000645498,0.00478509,0.000679198,-2.26E-05,0.000290419
BY60C-9_page_0310.out,-0.00174104,0.000625344,0.00513332,0.000694688,-2.59E-05,0.000287471
BY60C-9_page_0311.out,-0.001843,0.000658716,0.00544812,0.000731967,-2.51E-05,0.000285678
BY60C-9_page_0312.out,-0.00195457,0.000643781,0.00579546,0.000713033,-2.62E-05,0.000282473
BY60C-9_page_0313.out,-0.00206031,0.000669199,0.00612411,0.000740282,-3.38E-05,0.000302351
BY60C-9_page_0314.out,-0.00216242,0.000660548,0.00646423,0.000756285,-3.24E-05,0.000296408
BY60C-9_page_0315.out,-0.00225801,0.000651594,0.00682212,0.000749688,-3.81E-05,0.000310538
BY60C-9_page_0316.out,-0.00238031,0.000688656,0.0071371,0.00077503,-2.49E-05,0.000311201
BY60C-9_page_0317.out,-0.00247655,0.000648765,0.0074428,0.000800728,-2.35E-05,0.000319286
BY60C-9_page_0318.out,-0.00259527,0.000673854,0.00779704,0.000795047,-3.00E-05,0.000333034
BY60C-9_page_0319.out,-0.00269441,0.000675138,0.00812242,0.000805785,-2.71E-05,0.000327047
BY60C-9_page_0320.out,-0.00279984,0.000703699,0.00844229,0.000824404,-2.83E-05,0.000329297
BY60C-9_page_0321.out,-0.00292129,0.000683403,0.00876878,0.000831798,-4.16E-05,0.000339987
BY60C-9_page_0322.out,-0.00302997,0.000700068,0.00910382,0.000844877,-5.07E-05,0.00035388
BY60C-9_page_0323.out,-0.00311004,0.000708128,0.00943363,0.000864851,-4.51E-05,0.000336425
BY60C-9_page_0324.out,-0.00321591,0.000719293,0.00975348,0.000856826,-5.58E-05,0.000347849
BY60C-9_page_0325.out,-0.00336166,0.000756929,0.0101008,0.000882947,-5.73E-05,0.000350796
BY60C-9_page_0326.out,-0.00344748,0.00071274,0.0104192,0.000918765,-5.62E-05,0.000343419
BY60C-9_page_0327.out,-0.00355356,0.000691985,0.0107598,0.000885997,-6.04E-05,0.000352541
BY60C-9_page_0328.out,-0.00365667,0.000733821,0.0110963,0.000893382,-7.05E-05,0.000393086
BY60C-9_page_0329.out,-0.00377443,0.000724043,0.0114261,0.00094354,-8.03E-05,0.000362303
BY60C-9_page_0330.out,-0.00387207,0.0007042,0.0117617,0.000936795,-6.56E-05,0.000379876
BY60C-9_page_0331.out,-0.00397564,0.000720928,0.0121179,0.000951823,-6.90E-05,0.000390868
BY60C-9_page_0332.out,-0.00409969,0.000738024,0.0124689,0.000988612,-8.09E-05,0.000390217
BY60C-9_page_0333.out,-0.00421012,0.000728246,0.01284,0.00100308,-7.89E-05,0.000376398
BY60C-9_page_0334.out,-0.00431504,0.000732933,0.0132011,0.00101912,-7.24E-05,0.00040578
BY60C-9_page_0335.out,-0.00445361,0.000749066,0.013551,0.00107446,-8.85E-05,0.000394233
BY60C-9_page_0336.out,-0.00457853,0.000769895,0.0139536,0.00108507,-8.35E-05,0.000397913
BY60C-9_page_0337.out,-0.00468063,0.000787365,0.0143314,0.00112007,-8.54E-05,0.000405089
BY60C-9_page_0338.out,-0.00471464,0.000806168,0.0143882,0.00116729,-7.20E-05,0.000414597
BY60C-9_page_0339.out,-0.00462869,0.000793619,0.0141052,0.00112193,-7.81E-05,0.000411693
BY60C-9_page_0340.out,-0.00453765,0.000755033,0.0138082,0.00112412,-7.76E-05,0.000409401
BY60C-9_page_0341.out,-0.00443053,0.000796886,0.0135069,0.00112384,-8.38E-05,0.000406047
BY60C-9_page_0342.out,-0.00432,0.00077185,0.0132281,0.00111627,-9.14E-05,0.000407091
BY60C-9_page_0343.out,-0.00423489,0.000781885,0.0129251,0.00113077,-9.84E-05,0.000389732
BY60C-9_page_0344.out,-0.004133,0.000781713,0.0126081,0.0011361,-8.83E-05,0.000384089
BY60C-9_page_0345.out,-0.00403479,0.00076767,0.012289,0.00109256,-7.14E-05,0.000411584
BY60C-9_page_0346.out,-0.00394681,0.00078736,0.0119635,0.00108146,-7.14E-05,0.00037106
BY60C-9_page_0347.out,-0.00383323,0.000783042,0.0116545,0.00108684,-6.73E-05,0.000381559
BY60C-9_page_0348.out,-0.0037336,0.000802048,0.0113407,0.00108401,-6.22E-05,0.000377537
BY60C-9_page_0349.out,-0.00364533,0.000803904,0.0110201,0.00105649,-6.10E-05,0.000371363
BY60C-9_page_0350.out,-0.003536,0.00080563,0.0106963,0.00106496,-6.02E-05,0.000338205
BY60C-9_page_0351.out,-0.0034348,0.000808934,0.0103826,0.0010427,-5.05E-05,0.000366854
BY60C-9_page_0352.out,-0.00332345,0.000797912,0.0100343,0.00105158,-4.71E-05,0.000359729
BY60C-9_page_0353.out,-0.00321279,0.000792723,0.0096874,0.00102208,-3.93E-05,0.00036523
BY60C-9_page_0354.out,-0.00309529,0.000776655,0.00936449,0.00104003,-5.24E-05,0.000362875
BY60C-9_page_0355.out,-0.00298686,0.000762281,0.00902573,0.00100939,-4.87E-05,0.000366975
BY60C-9_page_0356.out,-0.00290972,0.000768417,0.00867903,0.00100197,-2.77E-05,0.000353672
BY60C-9_page_0357.out,-0.00280088,0.000738656,0.00835537,0.00100467,-3.56E-05,0.000350941
BY60C-9_page_0358.out,-0.00267572,0.000779126,0.00801273,0.000972811,-3.16E-05,0.000349991
BY60C-9_page_0359.out,-0.00254395,0.00076582,0.00763396,0.000990509,-4.02E-05,0.000357837
BY60C-9_page_0360.out,-0.0024559,0.000754897,0.00731651,0.000971769,-4.14E-05,0.00032742
BY60C-9_page_0361.out,-0.00234701,0.000774979,0.00697687,0.000939288,-3.64E-05,0.000326134
BY60C-9_page_0362.out,-0.00225671,0.000797936,0.0066205,0.000946901,-2.39E-05,0.000333686
BY60C-9_page_0363.out,-0.00213129,0.000781117,0.00626233,0.000926867,-3.09E-05,0.000334115
BY60C-9_page_0364.out,-0.00201723,0.000762136,0.00591596,0.000911536,-2.27E-05,0.000345322
BY60C-9_page_0365.out,-0.00190503,0.000768043,0.00556224,0.000888643,-2.03E-05,0.000319835
BY60C-9_page_0366.out,-0.00181524,0.000796258,0.00520955,0.000875275,-2.10E-05,0.000331142
BY60C-9_page_0367.out,-0.00169798,0.000796024,0.00486058,0.000841797,-6.71E-06,0.000332391
BY60C-9_page_0368.out,-0.00158418,0.000790149,0.00449286,0.000837582,-6.67E-06,0.000318068
BY60C-9_page_0369.out,-0.00147999,0.000821698,0.00412035,0.00083623,1.23E-05,0.000324498
BY60C-9_page_0370.out,-0.00136232,0.00078687,0.00375382,0.000826088,9.50E-06,0.000324475
BY60C-9_page_0371.out,-0.00122881,0.000779273,0.00340562,0.000797853,8.55E-06,0.000321657
BY60C-9_page_0372.out,-0.00110716,0.000761152,0.00306464,0.000757934,1.70E-05,0.000332669
BY60C-9_page_0373.out,-0.000977206,0.000730439,0.0026991,0.000727217,8.61E-06,0.000326819
BY60C-9_page_0374.out,-0.00103169,0.000756623,0.00289529,0.000724913,1.05E-05,0.000324201
BY60C-9_page_0375.out,-0.00113405,0.000749279,0.00318511,0.000768495,1.24E-05,0.000328297
BY60C-9_page_0376.out,-0.00124786,0.000769077,0.00349361,0.000795052,1.44E-05,0.000330684
BY60C-9_page_0377.out,-0.00135747,0.000775177,0.00383896,0.000790593,1.25E-05,0.000323127
BY60C-9_page_0378.out,-0.00148866,0.000823043,0.00416565,0.000805369,-2.13E-06,0.000319026
BY60C-9_page_0379.out,-0.00156208,0.0008002,0.00450028,0.000844772,-1.02E-05,0.000333102
BY60C-9_page_0380.out,-0.00169169,0.000803868,0.00485907,0.000826991,1.66E-06,0.000331789
BY60C-9_page_0381.out,-0.00180597,0.000809907,0.00519736,0.000867993,-8.87E-06,0.000341205
BY60C-9_page_0382.out,-0.00189787,0.000826773,0.00551328,0.000900728,-1.11E-05,0.000368718
BY60C-9_page_0383.out,-0.00202989,0.000826776,0.00588142,0.000865529,-2.23E-05,0.000347165
BY60C-9_page_0384.out,-0.00211809,0.000839626,0.00622954,0.000903526,-1.88E-05,0.000353563
BY60C-9_page_0385.out,-0.00222435,0.000834092,0.00657408,0.000911381,-2.62E-05,0.000363661
BY60C-9_page_0386.out,-0.00233919,0.000799654,0.00690434,0.000939319,-1.02E-05,0.000373416
BY60C-9_page_0387.out,-0.00243582,0.000798768,0.00725887,0.00096333,-4.10E-05,0.000366182
BY60C-9_page_0388.out,-0.00254902,0.000823333,0.00757276,0.000976723,-3.47E-05,0.000380663
BY60C-9_page_0389.out,-0.00266255,0.000815997,0.00793716,0.000979794,-1.96E-05,0.000406675
BY60C-9_page_0390.out,-0.00276905,0.000863481,0.00826548,0.000967633,-3.41E-05,0.000372045
BY60C-9_page_0391.out,-0.00287196,0.000838207,0.00861732,0.00100973,-2.87E-05,0.000390472
BY60C-9_page_0392.out,-0.00298675,0.000844899,0.00897782,0.0009984,-2.73E-05,0.000401414
BY60C-9_page_0393.out,-0.0030964,0.000862849,0.00930565,0.00104543,-3.09E-05,0.000392574
BY60C-9_page_0394.out,-0.0032154,0.000882899,0.00961724,0.00105645,-2.49E-05,0.000411777
BY60C-9_page_0395.out,-0.00333417,0.000886614,0.00997619,0.00103237,-2.43E-05,0.000409619
BY60C-9_page_0396.out,-0.00343365,0.000902585,0.0103256,0.00108043,-3.54E-05,0.000423263
BY60C-9_page_0397.out,-0.00354123,0.000897249,0.0106454,0.0011027,-5.32E-05,0.00040237
BY60C-9_page_0398.out,-0.00364537,0.000909165,0.0109955,0.00109587,-5.74E-05,0.000415
BY60C-9_page_0399.out,-0.00376116,0.000911659,0.0113256,0.00112393,-4.89E-05,0.000431624
BY60C-9_page_0400.out,-0.00385959,0.000886746,0.0116595,0.00113833,-5.74E-05,0.000425993
BY60C-9_page_0401.out,-0.00397449,0.000874547,0.0119951,0.00112731,-4.19E-05,0.000452617
BY60C-9_page_0402.out,-0.00407613,0.000906258,0.0123284,0.00113112,-5.29E-05,0.000449356
BY60C-9_page_0403.out,-0.00419008,0.000879407,0.012663,0.00118407,-6.92E-05,0.000436284
BY60C-9_page_0404.out,-0.0043075,0.000901056,0.0130084,0.00117002,-6.61E-05,0.000437542
BY60C-9_page_0405.out,-0.00441735,0.000906002,0.0133371,0.00117448,-6.09E-05,0.000450713
BY60C-9_page_0406.out,-0.00451916,0.000893365,0.0136791,0.00121355,-5.84E-05,0.000459588
BY60C-9_page_0407.out,-0.00463782,0.00088711,0.0140302,0.00119734,-6.37E-05,0.000456084
BY60C-9_page_0408.out,-0.00473759,0.000932379,0.0143762,0.00123204,-7.39E-05,0.000475927
BY60C-9_page_0409.out,-0.00484213,0.000923752,0.0147131,0.00127697,-6.43E-05,0.000461914
BY60C-9_page_0410.out,-0.00497308,0.000946806,0.0150815,0.0012751,-7.34E-05,0.000473873
BY60C-9_page_0411.out,-0.00508958,0.000960675,0.0154473,0.00131417,-5.66E-05,0.000497279
BY60C-9_page_0412.out,-0.00521355,0.000983082,0.0158109,0.00134664,-7.54E-05,0.00048886
BY60C-9_page_0413.out,-0.00531932,0.00100389,0.0161767,0.00135885,-8.25E-05,0.000506103
BY60C-9_page_0414.out,-0.0054384,0.00102569,0.0165471,0.00141253,-7.34E-05,0.000505509
BY60C-9_page_0415.out,-0.00555158,0.00103322,0.0169409,0.00145643,-8.83E-05,0.000502819
BY60C-9_page_0416.out,-0.00555812,0.00102338,0.0169503,0.00146912,-0.000101147,0.000474734
BY60C-9_page_0417.out,-0.00546968,0.00101645,0.0166743,0.00148802,-7.42E-05,0.000521399
BY60C-9_page_0418.out,-0.00539347,0.00103929,0.0163681,0.0014536,-7.43E-05,0.000521015
BY60C-9_page_0419.out,-0.00529189,0.00101636,0.0160674,0.00147134,-7.73E-05,0.000503037
BY60C-9_page_0420.out,-0.00520185,0.000997374,0.0157423,0.00146465,-7.46E-05,0.000479564
BY60C-9_page_0421.out,-0.00510199,0.000973808,0.0154353,0.00146351,-5.83E-05,0.00049302
BY60C-9_page_0422.out,-0.00498984,0.000991623,0.0151479,0.00144108,-8.06E-05,0.000490466
BY60C-9_page_0423.out,-0.00488992,0.000995472,0.0148185,0.00144846,-7.84E-05,0.000479928
BY60C-9_page_0424.out,-0.00479958,0.000997396,0.0145194,0.00143139,-7.41E-05,0.000481891
BY60C-9_page_0425.out,-0.00470018,0.000997424,0.0141985,0.0014093,-6.19E-05,0.000464715
BY60C-9_page_0426.out,-0.00458388,0.000978905,0.0138516,0.00140461,-6.23E-05,0.000465527
BY60C-9_page_0427.out,-0.00446744,0.000967451,0.0135511,0.00141936,-6.48E-05,0.000475384
BY60C-9_page_0428.out,-0.00437014,0.000986554,0.0132321,0.00136745,-6.03E-05,0.000482887
BY60C-9_page_0429.out,-0.00427875,0.00100651,0.0128903,0.00140141,-5.43E-05,0.000447558
BY60C-9_page_0430.out,-0.00415939,0.00101038,0.0125643,0.00138018,-5.53E-05,0.000463355
BY60C-9_page_0431.out,-0.00407757,0.00103149,0.0122008,0.00135181,-3.45E-05,0.000452674
BY60C-9_page_0432.out,-0.00393571,0.00099113,0.0118887,0.00135548,-4.15E-05,0.000450468
BY60C-9_page_0433.out,-0.00383395,0.00101278,0.0115546,0.00133651,-5.38E-05,0.000437352
BY60C-9_page_0434.out,-0.00374421,0.000984504,0.0111848,0.00134684,-2.56E-05,0.000451392
BY60C-9_page_0435.out,-0.00361162,0.000964505,0.0108448,0.00132862,-3.63E-05,0.0004391
BY60C-9_page_0436.out,-0.00353606,0.00101254,0.0104883,0.00130414,-3.34E-05,0.000436018
BY60C-9_page_0437.out,-0.00341074,0.000980023,0.010124,0.00126394,-2.01E-05,0.000453081
BY60C-9_page_0438.out,-0.0032802,0.000975523,0.00977506,0.00128877,-1.72E-05,0.000448097
BY60C-9_page_0439.out,-0.00317444,0.000966773,0.00941616,0.00126215,-3.12E-05,0.000422211
BY60C-9_page_0440.out,-0.0030825,0.000960871,0.00906111,0.00124922,-3.11E-05,0.000434584
BY60C-9_page_0441.out,-0.00294607,0.000966989,0.00869716,0.00125729,-4.48E-05,0.000418667
BY60C-9_page_0442.out,-0.00283439,0.000918303,0.00832996,0.00122109,-3.53E-05,0.000405928
BY60C-9_page_0443.out,-0.00274783,0.000991096,0.00797936,0.00119298,-1.92E-05,0.000422028
BY60C-9_page_0444.out,-0.00259456,0.000933359,0.00760356,0.00120039,-2.22E-05,0.000415327
BY60C-9_page_0445.out,-0.00249255,0.00093796,0.00724499,0.00117789,-2.07E-05,0.000414519
BY60C-9_page_0446.out,-0.00237657,0.000953653,0.00689378,0.00113117,-2.65E-05,0.000397444
BY60C-9_page_0447.out,-0.00226933,0.000955229,0.00652197,0.00113377,-1.42E-05,0.000397392
BY60C-9_page_0448.out,-0.00215496,0.000950668,0.00616085,0.00110327,-4.49E-06,0.000415703
BY60C-9_page_0449.out,-0.00202628,0.000943981,0.00577161,0.00110454,6.48E-07,0.000416486
BY60C-9_page_0450.out,-0.00192734,0.000978098,0.00542513,0.00108516,-2.16E-06,0.000399966
BY60C-9_page_0451.out,-0.00182489,0.00097835,0.00506242,0.00102021,3.20E-06,0.000398631
BY60C-9_page_0452.out,-0.00166658,0.000945333,0.00468743,0.000997949,6.44E-06,0.000419326
BY60C-9_page_0453.out,-0.00156512,0.000951947,0.00432662,0.00100104,2.89E-05,0.000409166
BY60C-9_page_0454.out,-0.00144514,0.000935948,0.00395817,0.000970036,1.91E-05,0.000406776
BY60C-9_page_0455.out,-0.00147061,0.000967322,0.00396443,0.00095666,1.12E-05,0.000405711
BY60C-9_page_0456.out,-0.00154879,0.000958624,0.00428727,0.00100469,1.41E-05,0.000411513
BY60C-9_page_0457.out,-0.00164916,0.000964128,0.00461213,0.00099872,1.14E-05,0.00039833
BY60C-9_page_0458.out,-0.00176794,0.000964411,0.0049557,0.00102463,1.57E-05,0.000433216
BY60C-9_page_0459.out,-0.00189495,0.00100112,0.00529288,0.00107012,1.09E-06,0.000420977
BY60C-9_page_0460.out,-0.00198392,0.000993478,0.00564649,0.00105262,7.10E-06,0.000432339
BY60C-9_page_0461.out,-0.00208235,0.000981665,0.00599439,0.00106348,-4.77E-06,0.000430045
BY60C-9_page_0462.out,-0.00220141,0.000981759,0.00636342,0.00109618,-1.05E-05,0.000433716
BY60C-9_page_0463.out,-0.00231146,0.000972971,0.00670058,0.00112898,-1.04E-05,0.00045148
BY60C-9_page_0464.out,-0.00242407,0.000976202,0.00705735,0.00113227,-1.36E-05,0.000437034
BY60C-9_page_0465.out,-0.00252552,0.000969792,0.00740083,0.00117231,-9.20E-06,0.000440782
BY60C-9_page_0466.out,-0.0026482,0.000985368,0.00775073,0.0011768,-1.89E-05,0.000446642
BY60C-9_page_0467.out,-0.00274268,0.0009839,0.00810243,0.00120151,-6.78E-06,0.000451703
BY60C-9_page_0468.out,-0.00284619,0.000991453,0.00845594,0.00120927,-1.78E-05,0.00045082
BY60C-9_page_0469.out,-0.00298234,0.00101307,0.00881705,0.00123735,-2.53E-05,0.000457675
BY60C-9_page_0470.out,-0.00309515,0.00100099,0.00918376,0.0012436,-2.06E-05,0.000467715
BY60C-9_page_0471.out,-0.00321089,0.00104007,0.00953238,0.00128796,-1.15E-05,0.000478781
BY60C-9_page_0472.out,-0.00330574,0.00104217,0.00986115,0.00127055,-1.52E-05,0.000475629
BY60C-9_page_0473.out,-0.00342354,0.00105169,0.0102378,0.00128684,-2.57E-05,0.00047788
BY60C-9_page_0474.out,-0.00355243,0.00105507,0.0105799,0.00131405,-2.96E-05,0.000482467
BY60C-9_page_0475.out,-0.00366829,0.00106417,0.0109476,0.00132576,-2.20E-05,0.000467986
BY60C-9_page_0476.out,-0.00375639,0.00105121,0.011297,0.00134236,-3.53E-05,0.00048343
BY60C-9_page_0477.out,-0.00387937,0.001063,0.0116293,0.00137872,-4.39E-05,0.000495748
BY60C-9_page_0478.out,-0.00399242,0.00104521,0.011973,0.00134506,-3.52E-05,0.000487433
BY60C-9_page_0479.out,-0.00410914,0.00106522,0.0123248,0.00138968,-3.34E-05,0.000523593
BY60C-9_page_0480.out,-0.00421508,0.00105427,0.0126607,0.001408,-4.93E-05,0.000514227
BY60C-9_page_0481.out,-0.00432757,0.00105028,0.0130146,0.0014032,-4.79E-05,0.000514506
BY60C-9_page_0482.out,-0.0044488,0.0010734,0.013343,0.00141498,-6.55E-05,0.000515448
BY60C-9_page_0483.out,-0.0045328,0.00104539,0.0136799,0.00145323,-5.70E-05,0.000516233
BY60C-9_page_0484.out,-0.00464529,0.00107481,0.0140216,0.00143946,-5.22E-05,0.000527075
BY60C-9_page_0485.out,-0.00477656,0.00108681,0.0143675,0.00146988,-4.88E-05,0.000534192
BY60C-9_page_0486.out,-0.00486424,0.00107332,0.0147018,0.0015073,-5.87E-05,0.000532908
BY60C-9_page_0487.out,-0.00497715,0.00110831,0.0150625,0.00149581,-6.20E-05,0.00053966
BY60C-9_page_0488.out,-0.00510674,0.00113348,0.0153862,0.00149271,-5.31E-05,0.000562144
BY60C-9_page_0489.out,-0.005217,0.00115035,0.0157483,0.00155335,-7.00E-05,0.000554322
BY60C-9_page_0490.out,-0.00530074,0.00112278,0.0160846,0.00152895,-6.56E-05,0.000553299
BY60C-9_page_0491.out,-0.00544032,0.00115745,0.0164413,0.00154742,-7.18E-05,0.00057782
BY60C-9_page_0492.out,-0.00554225,0.0011899,0.0167724,0.00160154,-6.37E-05,0.000558118
BY60C-9_page_0493.out,-0.00564898,0.00115229,0.017124,0.0016235,-8.32E-05,0.00057056
BY60C-9_page_0494.out,-0.00576687,0.00117979,0.0174802,0.00162758,-8.49E-05,0.000585821
BY60C-9_page_0495.out,-0.00587334,0.00118436,0.0178292,0.00167726,-9.39E-05,0.000563922
BY60C-9_page_0496.out,-0.0059892,0.00120904,0.0182223,0.0017058,-8.35E-05,0.000588122
BY60C-9_page_0497.out,-0.00611601,0.00122748,0.0185995,0.00172829,-0.000108085,0.000615086
BY60C-9_page_0498.out,-0.0062378,0.00122012,0.0189638,0.00181493,-0.000111762,0.000593118
BY60C-9_page_0499.out,-0.0063548,0.00123765,0.0193585,0.00182346,-9.69E-05,0.000611357
BY60C-9_page_0500.out,-0.00646213,0.00126815,0.0196858,0.00185965,-9.78E-05,0.000619698
BY60C-9_page_0501.out,-0.00639424,0.00125705,0.0194714,0.00188653,-9.99E-05,0.000608456
BY60C-9_page_0502.out,-0.00628296,0.00123748,0.0191538,0.00190519,-0.000102287,0.000596514
BY60C-9_page_0503.out,-0.0062075,0.00127338,0.018858,0.00190848,-0.000102153,0.000624783
BY60C-9_page_0504.out,-0.00610947,0.00125573,0.0185551,0.00188991,-9.75E-05,0.000629587
BY60C-9_page_0505.out,-0.00601449,0.00124551,0.0182395,0.00190818,-8.77E-05,0.000595351
BY60C-9_page_0506.out,-0.00593029,0.00125739,0.0178948,0.00188582,-7.62E-05,0.000608031
BY60C-9_page_0507.out,-0.00584476,0.00126704,0.0176082,0.00187369,-8.56E-05,0.000602702
BY60C-9_page_0508.out,-0.0057221,0.00123571,0.017275,0.00184308,-7.45E-05,0.000579474
BY60C-9_page_0509.out,-0.00561868,0.00122959,0.0169619,0.0018672,-5.89E-05,0.000562495
BY60C-9_page_0510.out,-0.00550187,0.0012398,0.0166492,0.00184536,-7.33E-05,0.000587005
BY60C-9_page_0511.out,-0.00542056,0.00120214,0.0163226,0.00180308,-6.64E-05,0.000571604
BY60C-9_page_0512.out,-0.00529838,0.00118685,0.0159811,0.00181738,-6.34E-05,0.000567909
BY60C-9_page_0513.out,-0.00518945,0.00122768,0.0156561,0.00180119,-5.38E-05,0.000560817
BY60C-9_page_0514.out,-0.00510909,0.00118511,0.015307,0.00177696,-6.63E-05,0.000568917
BY60C-9_page_0515.out,-0.00496579,0.00120036,0.0149789,0.00178612,-6.39E-05,0.00054914
BY60C-9_page_0516.out,-0.0048641,0.00118391,0.0146263,0.00178572,-5.84E-05,0.000559528
BY60C-9_page_0517.out,-0.00478188,0.00120722,0.0142901,0.0017465,-4.77E-05,0.00055075
BY60C-9_page_0518.out,-0.00465862,0.00121336,0.0139468,0.00175875,-3.98E-05,0.000550136
BY60C-9_page_0519.out,-0.00454037,0.00120284,0.0135974,0.00170869,-3.39E-05,0.000546849
BY60C-9_page_0520.out,-0.00444087,0.00122961,0.0132482,0.00173321,-4.24E-05,0.000523395
BY60C-9_page_0521.out,-0.0043039,0.00118898,0.0129095,0.00171011,-3.33E-05,0.000522342
BY60C-9_page_0522.out,-0.00419513,0.00119763,0.0125412,0.00169763,-3.12E-05,0.000531513
BY60C-9_page_0523.out,-0.00408459,0.00122902,0.0121764,0.00166972,-2.84E-05,0.000520395
BY60C-9_page_0524.out,-0.00397926,0.00121547,0.0118038,0.00166634,-3.31E-05,0.000523595
BY60C-9_page_0525.out,-0.00387345,0.00121624,0.0114535,0.00164831,-2.21E-05,0.00054251
BY60C-9_page_0526.out,-0.00375789,0.00118607,0.0110796,0.00161882,-8.86E-06,0.0005229
BY60C-9_page_0527.out,-0.00362657,0.00118063,0.0107176,0.00161973,-2.34E-05,0.0005161
BY60C-9_page_0528.out,-0.00351037,0.00116613,0.0103446,0.00159434,-2.14E-05,0.000514911
BY60C-9_page_0529.out,-0.00339576,0.0011793,0.00995323,0.0015535,-1.39E-05,0.000507746
BY60C-9_page_0530.out,-0.00329375,0.0011803,0.00957595,0.00155178,-1.58E-06,0.000517184
BY60C-9_page_0531.out,-0.00315749,0.00116871,0.00920211,0.00151677,-1.68E-05,0.00050894
BY60C-9_page_0532.out,-0.00303704,0.00114109,0.00882885,0.00151972,-1.35E-05,0.000525062
BY60C-9_page_0533.out,-0.00291739,0.00114599,0.00845741,0.00151087,-3.41E-06,0.000491376
BY60C-9_page_0534.out,-0.00282398,0.00118333,0.00806209,0.0014614,-7.81E-06,0.000503584
BY60C-9_page_0535.out,-0.00270082,0.00116893,0.00768466,0.00144943,2.36E-06,0.000500868
BY60C-9_page_0536.out,-0.00258503,0.00114951,0.00733161,0.00141172,-1.60E-06,0.000502049
BY60C-9_page_0537.out,-0.00246791,0.00114405,0.00694764,0.00140343,-5.88E-06,0.000489933
BY60C-9_page_0538.out,-0.00236534,0.00120409,0.00656219,0.001349,3.97E-06,0.000494847
BY60C-9_page_0539.out,-0.00223253,0.00116952,0.00619533,0.00133568,-4.58E-06,0.000490153
BY60C-9_page_0540.out,-0.00210323,0.00117784,0.00581809,0.0012879,1.30E-05,0.000486031
BY60C-9_page_0541.out,-0.00199481,0.00117925,0.00543334,0.00126092,1.52E-05,0.000489499
BY60C-9_page_0542.out,-0.00187928,0.00118344,0.0050757,0.00125581,2.57E-05,0.000504477
BY60C-9_page_0543.out,-0.00192928,0.00117678,0.00525823,0.00127549,2.34E-05,0.000483344
BY60C-9_page_0544.out,-0.00203775,0.00118214,0.00558716,0.00125196,1.64E-05,0.000488154
BY60C-9_page_0545.out,-0.00214655,0.00118962,0.00593206,0.00127595,6.33E-06,0.000505115
BY60C-9_page_0546.out,-0.00224914,0.00117683,0.0063061,0.0012982,-1.02E-05,0.000495569
BY60C-9_page_0547.out,-0.00236684,0.00116213,0.00664578,0.00133294,1.50E-05,0.000499105
BY60C-9_page_0548.out,-0.00246802,0.00116921,0.00700606,0.00136453,2.69E-06,0.000514468
BY60C-9_page_0549.out,-0.00258369,0.00115564,0.00735664,0.00139901,-1.57E-06,0.000501415
BY60C-9_page_0550.out,-0.00269446,0.0011789,0.00771575,0.00143485,-3.03E-06,0.000521459
BY60C-9_page_0551.out,-0.00279351,0.00117823,0.00808992,0.00141503,8.40E-06,0.000511016
