"Filename","mean(exx)","stdev(exx)","mean(eyy)","stdev(eyy)","mean(exy)","stdev(exy)"
"BY60C-11_page_0252.out",-0.00201413,0.000759211,0.00616567,0.000619049,3.03247e-05,0.000297964
"BY60C-11_page_0253.out",-0.00211056,0.000758977,0.00643856,0.000616948,3.63e-05,0.000312466
"BY60C-11_page_0254.out",-0.0022053,0.000760408,0.00674369,0.000582792,5.00633e-05,0.00032023
"BY60C-11_page_0255.out",-0.0022956,0.000774987,0.0069954,0.000601004,4.94201e-05,0.00032372
"BY60C-11_page_0256.out",-0.00238343,0.00074992,0.00728933,0.000613948,3.31473e-05,0.000326066
"BY60C-11_page_0257.out",-0.0024766,0.000746782,0.00756496,0.000620153,4.88855e-05,0.00032489
"BY60C-11_page_0258.out",-0.00253178,0.000743058,0.00784008,0.000651823,4.47347e-05,0.00034288
"BY60C-11_page_0259.out",-0.00263947,0.000760497,0.00813413,0.000652276,5.26423e-05,0.000330047
"BY60C-11_page_0260.out",-0.00273812,0.000748141,0.00842742,0.000650129,4.18579e-05,0.000345391
"BY60C-11_page_0261.out",-0.00283323,0.000778624,0.00870572,0.00065617,3.98752e-05,0.000338477
"BY60C-11_page_0262.out",-0.00292992,0.000787463,0.00898402,0.000674054,4.67507e-05,0.000353348
"BY60C-11_page_0263.out",-0.00300575,0.00077775,0.00928694,0.000667416,6.33276e-05,0.000353807
"BY60C-11_page_0264.out",-0.00310192,0.000761766,0.00957969,0.000692903,5.01016e-05,0.00037463
"BY60C-11_page_0265.out",-0.00321004,0.00079781,0.00989366,0.000677823,5.34675e-05,0.000341347
"BY60C-11_page_0266.out",-0.00327982,0.000764577,0.0102114,0.000707985,5.71503e-05,0.000368858
"BY60C-11_page_0267.out",-0.00339373,0.000778661,0.0105098,0.000723231,7.01429e-05,0.000394638
"BY60C-11_page_0268.out",-0.00350573,0.000802433,0.0108377,0.000735964,4.72341e-05,0.000394847
"BY60C-11_page_0269.out",-0.00359177,0.000754741,0.0111405,0.000757206,6.47489e-05,0.000381997
"BY60C-11_page_0270.out",-0.00370981,0.000785133,0.0115007,0.000780775,6.71648e-05,0.000401054
"BY60C-11_page_0271.out",-0.00377794,0.000742213,0.0118578,0.000791785,6.28433e-05,0.0004028
"BY60C-11_page_0272.out",-0.00388564,0.00076503,0.0122065,0.000805455,5.35501e-05,0.000391963
"BY60C-11_page_0273.out",-0.00390227,0.000745676,0.0122711,0.000809647,5.78921e-05,0.00040243
"BY60C-11_page_0274.out",-0.00382855,0.000742959,0.0120138,0.000821128,5.8081e-05,0.000403715
"BY60C-11_page_0275.out",-0.0037649,0.000766994,0.0117457,0.000815618,6.76362e-05,0.000408349
"BY60C-11_page_0276.out",-0.00370166,0.000802853,0.0114675,0.000824117,7.75004e-05,0.000399945
"BY60C-11_page_0277.out",-0.00359821,0.000792808,0.0112111,0.000775272,6.30015e-05,0.000393284
"BY60C-11_page_0278.out",-0.00351573,0.000802331,0.0109229,0.000778179,5.41906e-05,0.000399762
"BY60C-11_page_0279.out",-0.00343059,0.000796892,0.0106532,0.000783216,6.69491e-05,0.00040215
"BY60C-11_page_0280.out",-0.00334377,0.000797158,0.0103727,0.000764276,6.64592e-05,0.000386668
"BY60C-11_page_0281.out",-0.00325057,0.000788115,0.0100877,0.000751002,7.39825e-05,0.000389583
"BY60C-11_page_0282.out",-0.0031752,0.000805592,0.00979269,0.000749438,6.56832e-05,0.000379889
"BY60C-11_page_0283.out",-0.00308177,0.000812389,0.00952441,0.000770526,5.7199e-05,0.000382085
"BY60C-11_page_0284.out",-0.00298963,0.00081802,0.00922715,0.000756527,4.52694e-05,0.000368501
"BY60C-11_page_0285.out",-0.00290559,0.000813851,0.00894867,0.000726922,5.68283e-05,0.00036981
"BY60C-11_page_0286.out",-0.00282523,0.000799272,0.00866991,0.000728365,5.02163e-05,0.000364368
"BY60C-11_page_0287.out",-0.00273065,0.000821036,0.00837694,0.000742788,5.16029e-05,0.00036066
"BY60C-11_page_0288.out",-0.00264204,0.000836495,0.00808082,0.000703557,6.19922e-05,0.000384185
"BY60C-11_page_0289.out",-0.0025486,0.00081363,0.00779338,0.000722592,6.39237e-05,0.000364641
"BY60C-11_page_0290.out",-0.00246018,0.000831433,0.00750665,0.000696741,5.17989e-05,0.000374667
"BY60C-11_page_0291.out",-0.00236065,0.000824295,0.00721085,0.000675297,5.21017e-05,0.000354651
"BY60C-11_page_0292.out",-0.00227358,0.000818819,0.00692934,0.000658201,3.98187e-05,0.000342755
"BY60C-11_page_0293.out",-0.00218034,0.000831202,0.00661864,0.000685272,4.40231e-05,0.000345507
"BY60C-11_page_0294.out",-0.00207856,0.000828369,0.00629364,0.000704238,5.56626e-05,0.000345557
"BY60C-11_page_0295.out",-0.0019692,0.000814214,0.00600099,0.00065711,5.49886e-05,0.000349616
"BY60C-11_page_0296.out",-0.00189188,0.000838002,0.00568825,0.000670391,4.40579e-05,0.00036311
"BY60C-11_page_0297.out",-0.00180321,0.000826717,0.00538727,0.000654965,4.23304e-05,0.000346854
"BY60C-11_page_0298.out",-0.00170553,0.000848751,0.00508843,0.0006398,4.5606e-05,0.000325757
"BY60C-11_page_0299.out",-0.00159839,0.000829436,0.00478672,0.000635754,3.85533e-05,0.000320107
"BY60C-11_page_0300.out",-0.00150506,0.000799557,0.00447474,0.000634499,3.89054e-05,0.000329279
"BY60C-11_page_0301.out",-0.00141332,0.000825046,0.00413852,0.000646297,4.81815e-05,0.0003539
"BY60C-11_page_0302.out",-0.00131502,0.000815846,0.00383873,0.000625446,3.34467e-05,0.00033037
"BY60C-11_page_0303.out",-0.00121973,0.000866832,0.00354888,0.000623381,3.06951e-05,0.000316861
"BY60C-11_page_0304.out",-0.001124,0.000835504,0.00327745,0.000626886,3.63482e-05,0.000314892
"BY60C-11_page_0305.out",-0.00118517,0.000882531,0.0034418,0.000594924,2.61569e-05,0.000321101
"BY60C-11_page_0306.out",-0.00127423,0.000855815,0.00370843,0.000638896,3.58028e-05,0.000324866
"BY60C-11_page_0307.out",-0.00135013,0.000847696,0.00398874,0.000641233,3.29469e-05,0.000328293
"BY60C-11_page_0308.out",-0.00143816,0.000844399,0.00428635,0.000634251,2.86826e-05,0.000337592
"BY60C-11_page_0309.out",-0.00152239,0.000835657,0.00457763,0.000634047,3.24588e-05,0.000331318
"BY60C-11_page_0310.out",-0.00162207,0.000857736,0.0048777,0.000613337,4.43237e-05,0.000348533
"BY60C-11_page_0311.out",-0.00170704,0.000831103,0.00517899,0.000656754,3.71424e-05,0.000363025
"BY60C-11_page_0312.out",-0.0018182,0.00085389,0.00547525,0.000667753,3.05041e-05,0.000369501
"BY60C-11_page_0313.out",-0.00189908,0.000868344,0.00576823,0.000687415,4.59198e-05,0.000367468
"BY60C-11_page_0314.out",-0.00200424,0.000856604,0.00606124,0.000652826,3.67777e-05,0.000370546
"BY60C-11_page_0315.out",-0.00208688,0.000880375,0.00637259,0.000682597,6.43865e-05,0.000377316
"BY60C-11_page_0316.out",-0.00217128,0.000841955,0.00667391,0.000694126,4.51157e-05,0.000372088
"BY60C-11_page_0317.out",-0.00229334,0.000886966,0.006948,0.000700644,4.93033e-05,0.000363446
"BY60C-11_page_0318.out",-0.00238006,0.000876482,0.00726967,0.000708458,5.76909e-05,0.00038779
"BY60C-11_page_0319.out",-0.0024756,0.000888489,0.00754293,0.000722235,6.03876e-05,0.000399816
"BY60C-11_page_0320.out",-0.00255716,0.00086082,0.00782988,0.000730021,5.13221e-05,0.000402772
"BY60C-11_page_0321.out",-0.00266327,0.000889179,0.00812835,0.000720425,7.45038e-05,0.000402379
"BY60C-11_page_0322.out",-0.0027586,0.000918077,0.00843287,0.000748583,6.20409e-05,0.000399419
"BY60C-11_page_0323.out",-0.00283162,0.000881371,0.00872055,0.000733748,4.51779e-05,0.000411697
"BY60C-11_page_0324.out",-0.00294074,0.00092662,0.00898168,0.000748033,5.14286e-05,0.000401204
"BY60C-11_page_0325.out",-0.00303262,0.000921246,0.00928674,0.000774065,6.82144e-05,0.000418054
"BY60C-11_page_0326.out",-0.00313273,0.00090337,0.0095872,0.000772046,6.43905e-05,0.00042379
"BY60C-11_page_0327.out",-0.00321962,0.000894967,0.00986883,0.000784786,5.35318e-05,0.000429849
"BY60C-11_page_0328.out",-0.00331898,0.000930273,0.0101727,0.000797526,7.25578e-05,0.000422978
"BY60C-11_page_0329.out",-0.00339946,0.000929575,0.010478,0.000800621,6.92532e-05,0.000437224
"BY60C-11_page_0330.out",-0.0035164,0.000929507,0.0107683,0.000830427,7.1877e-05,0.000448188
"BY60C-11_page_0331.out",-0.00360684,0.000923536,0.0110807,0.00083025,7.74905e-05,0.000459507
"BY60C-11_page_0332.out",-0.0036884,0.000897702,0.0113569,0.000855605,8.15276e-05,0.000447382
"BY60C-11_page_0333.out",-0.00378851,0.00092992,0.011679,0.000866636,6.8872e-05,0.000454579
"BY60C-11_page_0334.out",-0.00389225,0.000908056,0.0119851,0.000878927,6.95599e-05,0.000457212
"BY60C-11_page_0335.out",-0.00396595,0.000898629,0.0122952,0.000862495,5.53106e-05,0.000467935
"BY60C-11_page_0336.out",-0.00407062,0.000918781,0.0126371,0.000906285,5.91396e-05,0.00045468
"BY60C-11_page_0337.out",-0.00416739,0.000930241,0.0129452,0.000928998,6.94356e-05,0.000476113
"BY60C-11_page_0338.out",-0.00427005,0.000949729,0.0132541,0.000946261,7.86601e-05,0.000475009
"BY60C-11_page_0339.out",-0.00436326,0.00092535,0.0136131,0.000952778,8.35759e-05,0.000484014
"BY60C-11_page_0340.out",-0.00448197,0.000930968,0.0139662,0.000997668,5.92955e-05,0.000486593
"BY60C-11_page_0341.out",-0.00458836,0.000932755,0.0143187,0.0010105,7.18569e-05,0.000490698
"BY60C-11_page_0342.out",-0.004703,0.00093356,0.0146934,0.00103212,8.66389e-05,0.000497543
"BY60C-11_page_0343.out",-0.00467285,0.000951356,0.0146246,0.00101457,7.84683e-05,0.000488293
"BY60C-11_page_0344.out",-0.00458752,0.000961178,0.0143391,0.000998818,8.40386e-05,0.000493681
"BY60C-11_page_0345.out",-0.00450336,0.000925168,0.0140668,0.00100613,7.38518e-05,0.000492101
"BY60C-11_page_0346.out",-0.00444428,0.000928097,0.0137845,0.001006,7.85918e-05,0.000479617
"BY60C-11_page_0347.out",-0.00437363,0.000962077,0.0135113,0.0010055,7.48433e-05,0.000492095
"BY60C-11_page_0348.out",-0.00426896,0.000957992,0.0132284,0.00100376,8.59672e-05,0.000496139
"BY60C-11_page_0349.out",-0.00419879,0.000972043,0.0129559,0.000969873,6.90438e-05,0.000501471
"BY60C-11_page_0350.out",-0.00409219,0.000944282,0.0126682,0.00097532,7.64894e-05,0.000462263
"BY60C-11_page_0351.out",-0.00401493,0.000939376,0.012366,0.000975893,7.66209e-05,0.000453031
"BY60C-11_page_0352.out",-0.00390467,0.000938077,0.0120837,0.000952664,7.28298e-05,0.000471338
"BY60C-11_page_0353.out",-0.00383352,0.000989315,0.0118024,0.000966173,7.38307e-05,0.000450676
"BY60C-11_page_0354.out",-0.00374878,0.000975976,0.0115155,0.000935066,7.37676e-05,0.00046336
"BY60C-11_page_0355.out",-0.0036411,0.000963014,0.0112246,0.000912035,6.29053e-05,0.000468099
"BY60C-11_page_0356.out",-0.0035713,0.000991274,0.0109451,0.000895019,6.9472e-05,0.000456866
"BY60C-11_page_0357.out",-0.00346657,0.000983897,0.0106205,0.000919494,8.19359e-05,0.000442122
"BY60C-11_page_0358.out",-0.00337824,0.000978571,0.0103398,0.000892722,6.27891e-05,0.000418438
"BY60C-11_page_0359.out",-0.00328714,0.000983488,0.0100433,0.000906158,6.22147e-05,0.000433762
"BY60C-11_page_0360.out",-0.0031831,0.000963705,0.00973036,0.000921353,6.52867e-05,0.000434684
"BY60C-11_page_0361.out",-0.00310883,0.000994129,0.00944589,0.000886626,6.60243e-05,0.000441912
"BY60C-11_page_0362.out",-0.00299743,0.000987045,0.00914782,0.000868731,6.03661e-05,0.000437192
"BY60C-11_page_0363.out",-0.00291215,0.000976213,0.00883252,0.000872101,5.90629e-05,0.00042771
"BY60C-11_page_0364.out",-0.00281636,0.000985503,0.00851905,0.000833566,6.72381e-05,0.000424324
"BY60C-11_page_0365.out",-0.002716,0.0009934,0.00821293,0.000836261,5.79556e-05,0.000426987
"BY60C-11_page_0366.out",-0.00260723,0.000974648,0.00790066,0.000837057,6.79101e-05,0.000430418
"BY60C-11_page_0367.out",-0.00250532,0.000971754,0.0075796,0.000831247,5.28468e-05,0.000416536
"BY60C-11_page_0368.out",-0.00240701,0.0009977,0.00725932,0.000793503,6.30634e-05,0.000408492
"BY60C-11_page_0369.out",-0.00229125,0.000981192,0.00695441,0.000788603,5.62569e-05,0.000417929
"BY60C-11_page_0370.out",-0.00219804,0.00098429,0.00664998,0.000795184,6.30927e-05,0.00041555
"BY60C-11_page_0371.out",-0.00210847,0.00101216,0.00629671,0.000826707,4.69957e-05,0.000408142
"BY60C-11_page_0372.out",-0.00200254,0.000986623,0.00598662,0.000797216,6.10192e-05,0.000405669
"BY60C-11_page_0373.out",-0.00192257,0.00100164,0.0056703,0.000767258,4.10207e-05,0.000406328
"BY60C-11_page_0374.out",-0.00181804,0.00100718,0.00534351,0.000787921,3.91252e-05,0.000396782
"BY60C-11_page_0375.out",-0.00168867,0.00100728,0.00502462,0.000764983,4.11174e-05,0.000396041
"BY60C-11_page_0376.out",-0.00158674,0.00100679,0.00471197,0.000735023,4.13209e-05,0.000390712
"BY60C-11_page_0377.out",-0.00152242,0.00100533,0.00440574,0.000740982,3.14813e-05,0.000384948
"BY60C-11_page_0378.out",-0.00150205,0.000991379,0.00434768,0.000762946,3.83471e-05,0.000390709
"BY60C-11_page_0379.out",-0.0015803,0.000981413,0.00463931,0.00074222,4.32557e-05,0.000401584
"BY60C-11_page_0380.out",-0.00166623,0.00101025,0.00490911,0.000746085,3.94056e-05,0.000393409
"BY60C-11_page_0381.out",-0.00176528,0.0010213,0.00520983,0.000790954,3.08726e-05,0.000390327
"BY60C-11_page_0382.out",-0.00188054,0.00102991,0.00551693,0.000795366,4.33812e-05,0.000428029
"BY60C-11_page_0383.out",-0.00195243,0.0010196,0.00580672,0.000803832,4.40304e-05,0.000416393
"BY60C-11_page_0384.out",-0.0020493,0.00102269,0.00612131,0.000792345,4.40998e-05,0.000405325
"BY60C-11_page_0385.out",-0.00214628,0.00103969,0.00642892,0.00083266,4.34632e-05,0.000422203
"BY60C-11_page_0386.out",-0.00224715,0.00104317,0.00675799,0.000793389,4.42673e-05,0.000415975
"BY60C-11_page_0387.out",-0.00233414,0.00104196,0.00704454,0.000810348,4.64123e-05,0.000416794
"BY60C-11_page_0388.out",-0.00243984,0.00107109,0.0073568,0.0008464,4.75792e-05,0.00044526
"BY60C-11_page_0389.out",-0.00253632,0.00103843,0.00764669,0.000899929,4.87904e-05,0.000441571
"BY60C-11_page_0390.out",-0.00264385,0.00107753,0.00795644,0.000860922,5.07846e-05,0.000429333
"BY60C-11_page_0391.out",-0.00272529,0.00107643,0.00826946,0.000867432,5.73754e-05,0.000441
"BY60C-11_page_0392.out",-0.00283623,0.00106022,0.00859161,0.0009026,6.45374e-05,0.000448598
"BY60C-11_page_0393.out",-0.00293893,0.00105282,0.00888818,0.00088344,4.85259e-05,0.000454934
"BY60C-11_page_0394.out",-0.00300525,0.00106866,0.0091891,0.00089805,6.20288e-05,0.000446408
"BY60C-11_page_0395.out",-0.00310439,0.00102586,0.00947929,0.000925784,5.82755e-05,0.000460281
"BY60C-11_page_0396.out",-0.00322317,0.00109617,0.00978863,0.000935703,5.63025e-05,0.000464337
"BY60C-11_page_0397.out",-0.00332178,0.00108458,0.0101087,0.000932057,6.54501e-05,0.000467239
"BY60C-11_page_0398.out",-0.00338777,0.0010581,0.0103961,0.000949657,6.19706e-05,0.000456694
"BY60C-11_page_0399.out",-0.00351058,0.00110198,0.010694,0.000960057,6.09674e-05,0.000458767
"BY60C-11_page_0400.out",-0.00358773,0.00108049,0.0109887,0.000986554,5.2498e-05,0.000490636
"BY60C-11_page_0401.out",-0.0036889,0.00107968,0.0113191,0.000980735,5.96156e-05,0.000480327
"BY60C-11_page_0402.out",-0.00379083,0.00110466,0.0116022,0.00100509,6.39898e-05,0.000473543
"BY60C-11_page_0403.out",-0.00389891,0.00108161,0.0119098,0.00100247,7.35263e-05,0.000505675
"BY60C-11_page_0404.out",-0.0039849,0.00110453,0.0122089,0.00103832,5.09152e-05,0.000491768
"BY60C-11_page_0405.out",-0.00407996,0.00107836,0.0125239,0.00102003,5.76274e-05,0.00048307
"BY60C-11_page_0406.out",-0.00415282,0.00108917,0.0128327,0.00102971,5.29129e-05,0.000499738
"BY60C-11_page_0407.out",-0.0042627,0.00111252,0.0131325,0.0010599,5.51782e-05,0.000527486
"BY60C-11_page_0408.out",-0.00435054,0.00109005,0.0134353,0.00107806,6.75704e-05,0.000506068
"BY60C-11_page_0409.out",-0.00445383,0.00109028,0.0137223,0.00109256,6.08751e-05,0.000513451
"BY60C-11_page_0410.out",-0.00454316,0.00109912,0.0140472,0.00111685,6.14564e-05,0.000511253
"BY60C-11_page_0411.out",-0.00462014,0.00106866,0.0143555,0.00110557,7.10343e-05,0.000527928
"BY60C-11_page_0412.out",-0.00474267,0.00111267,0.0146795,0.00112153,5.98133e-05,0.000520537
"BY60C-11_page_0413.out",-0.00483322,0.00108188,0.0150227,0.00112415,7.16149e-05,0.000529644
"BY60C-11_page_0414.out",-0.00494352,0.0010898,0.0153311,0.00116216,6.26724e-05,0.000537583
"BY60C-11_page_0415.out",-0.00502325,0.00107567,0.0156693,0.00119756,5.58388e-05,0.000555667
"BY60C-11_page_0416.out",-0.00517225,0.00114216,0.0160244,0.00120666,6.01717e-05,0.00054348
"BY60C-11_page_0417.out",-0.00525898,0.00108902,0.0163886,0.00121368,7.14375e-05,0.000549995
"BY60C-11_page_0418.out",-0.00534597,0.00110059,0.016754,0.00121532,6.5745e-05,0.000555201
"BY60C-11_page_0419.out",-0.00546701,0.00111072,0.0171218,0.0012293,7.08579e-05,0.000567557
"BY60C-11_page_0420.out",-0.00545029,0.00106565,0.0171182,0.00124348,6.98808e-05,0.000560611
"BY60C-11_page_0421.out",-0.00539938,0.00108139,0.0168223,0.00127462,5.62887e-05,0.000548336
"BY60C-11_page_0422.out",-0.00532302,0.00111407,0.0165702,0.00126567,7.77545e-05,0.00055601
"BY60C-11_page_0423.out",-0.00524769,0.00109038,0.0162823,0.0012481,7.05094e-05,0.000555206
"BY60C-11_page_0424.out",-0.00514194,0.00111807,0.0159976,0.00121943,6.90411e-05,0.000557367
"BY60C-11_page_0425.out",-0.00505938,0.00110999,0.0157252,0.0012141,6.62662e-05,0.000561698
"BY60C-11_page_0426.out",-0.00497708,0.00112099,0.0154423,0.00121491,7.93175e-05,0.000559702
"BY60C-11_page_0427.out",-0.00491123,0.00113252,0.0151594,0.00118854,6.26804e-05,0.000527232
"BY60C-11_page_0428.out",-0.00479859,0.00112432,0.0148446,0.00119064,7.5845e-05,0.000533624
"BY60C-11_page_0429.out",-0.00469963,0.00111422,0.0145606,0.00119384,8.00622e-05,0.000534224
"BY60C-11_page_0430.out",-0.00464769,0.0011322,0.0142739,0.00117085,7.44273e-05,0.000528084
"BY60C-11_page_0431.out",-0.00454885,0.00116638,0.0139642,0.00116847,7.00803e-05,0.000534329
"BY60C-11_page_0432.out",-0.00444295,0.00116211,0.0136673,0.00115815,7.02703e-05,0.000525358
"BY60C-11_page_0433.out",-0.00436629,0.00115587,0.0133845,0.00113524,5.71813e-05,0.000528189
"BY60C-11_page_0434.out",-0.00427512,0.00114394,0.0130727,0.00115483,6.91057e-05,0.000525446
"BY60C-11_page_0435.out",-0.00418292,0.00115093,0.01278,0.00112903,6.11142e-05,0.000504223
"BY60C-11_page_0436.out",-0.00406788,0.00112844,0.0124725,0.00112091,7.52064e-05,0.000510497
"BY60C-11_page_0437.out",-0.00399583,0.00116807,0.0121603,0.00112304,7.87851e-05,0.000511276
"BY60C-11_page_0438.out",-0.00388653,0.00115496,0.011869,0.00108907,6.37959e-05,0.000508799
"BY60C-11_page_0439.out",-0.00380953,0.00119292,0.0115548,0.00107618,5.88117e-05,0.000501407
"BY60C-11_page_0440.out",-0.00371458,0.00117268,0.0112542,0.00107882,5.83792e-05,0.000504421
"BY60C-11_page_0441.out",-0.0036,0.0011767,0.0109336,0.00105738,7.08406e-05,0.000501829
"BY60C-11_page_0442.out",-0.00348896,0.00115169,0.0106185,0.00105966,6.96645e-05,0.000481106
"BY60C-11_page_0443.out",-0.00339615,0.00115551,0.0103072,0.00104611,5.65687e-05,0.000491896
"BY60C-11_page_0444.out",-0.00329651,0.00117318,0.00997287,0.00105424,6.15571e-05,0.000495018
"BY60C-11_page_0445.out",-0.00320186,0.00117803,0.00963794,0.00100877,6.2246e-05,0.000482556
"BY60C-11_page_0446.out",-0.0030994,0.00116192,0.00931867,0.000998389,7.91262e-05,0.000476642
"BY60C-11_page_0447.out",-0.00299651,0.00118087,0.00899327,0.00100798,6.0707e-05,0.000496792
"BY60C-11_page_0448.out",-0.0028765,0.00115929,0.00868763,0.00099833,5.19764e-05,0.000479824
"BY60C-11_page_0449.out",-0.00277496,0.00116701,0.00833999,0.00100094,5.098e-05,0.000465717
"BY60C-11_page_0450.out",-0.00266891,0.00115488,0.00800477,0.000978244,5.10703e-05,0.000479021
"BY60C-11_page_0451.out",-0.00257336,0.00116586,0.00767766,0.000953098,4.33948e-05,0.000484237
"BY60C-11_page_0452.out",-0.00246993,0.00117617,0.0073458,0.000942256,5.80186e-05,0.000467542
"BY60C-11_page_0453.out",-0.00237003,0.0011786,0.00700685,0.000940979,3.76967e-05,0.000455473
"BY60C-11_page_0454.out",-0.00224848,0.00117436,0.00667538,0.000945653,4.45028e-05,0.000471148
"BY60C-11_page_0455.out",-0.00213316,0.0011885,0.0063474,0.00094676,5.96503e-05,0.00047824
"BY60C-11_page_0456.out",-0.00203092,0.00115869,0.00601681,0.000911464,3.80157e-05,0.000450768
"BY60C-11_page_0457.out",-0.00195017,0.00119362,0.00571243,0.000922178,2.70488e-05,0.000463269
"BY60C-11_page_0458.out",-0.00185156,0.00119818,0.00536832,0.000952362,3.98252e-05,0.000458448
"BY60C-11_page_0459.out",-0.00190574,0.00116057,0.00554828,0.000950165,5.03464e-05,0.000448697
"BY60C-11_page_0460.out",-0.00199957,0.00119105,0.00580367,0.000927389,3.70477e-05,0.000454853
"BY60C-11_page_0461.out",-0.00204847,0.00115547,0.00611116,0.000920407,4.73476e-05,0.00046929
"BY60C-11_page_0462.out",-0.00216273,0.00118984,0.00643437,0.000935834,4.60923e-05,0.000474077
"BY60C-11_page_0463.out",-0.0022638,0.00116729,0.00673655,0.00094348,4.01301e-05,0.000470261
"BY60C-11_page_0464.out",-0.00238681,0.00121388,0.0070585,0.000930443,5.40569e-05,0.000478972
"BY60C-11_page_0465.out",-0.00244604,0.0011872,0.0073692,0.00096825,5.48926e-05,0.000470065
"BY60C-11_page_0466.out",-0.00255577,0.00119458,0.00771647,0.000979283,5.48412e-05,0.000497113
"BY60C-11_page_0467.out",-0.00265401,0.00119845,0.00801223,0.000987908,4.41114e-05,0.000500236
"BY60C-11_page_0468.out",-0.00276183,0.00122211,0.00832877,0.00101801,5.43754e-05,0.000490936
"BY60C-11_page_0469.out",-0.00286136,0.00120173,0.00865963,0.00103665,6.13232e-05,0.000483376
"BY60C-11_page_0470.out",-0.00296781,0.00123858,0.00896292,0.00104918,5.42976e-05,0.000496918
"BY60C-11_page_0471.out",-0.0030709,0.00123378,0.00928507,0.00103793,6.02077e-05,0.000495461
"BY60C-11_page_0472.out",-0.00315509,0.00122063,0.0095968,0.00105088,5.07219e-05,0.000504211
"BY60C-11_page_0473.out",-0.00326912,0.00123003,0.00990627,0.00108297,4.71612e-05,0.000516396
"BY60C-11_page_0474.out",-0.00336875,0.00119988,0.0102136,0.00109243,5.99271e-05,0.000514754
"BY60C-11_page_0475.out",-0.00346444,0.00121583,0.0105352,0.0010847,6.36435e-05,0.000500643
"BY60C-11_page_0476.out",-0.00357889,0.00124343,0.010851,0.00107294,6.72274e-05,0.000528054
"BY60C-11_page_0477.out",-0.00365877,0.00123382,0.0111876,0.00111491,6.00033e-05,0.000539511
"BY60C-11_page_0478.out",-0.00375736,0.00124267,0.0114782,0.00113399,5.03614e-05,0.000524987
"BY60C-11_page_0479.out",-0.00385392,0.00127107,0.0117721,0.00113279,6.86014e-05,0.000543267
"BY60C-11_page_0480.out",-0.00395581,0.00125147,0.0121004,0.00115136,7.18434e-05,0.000560821
"BY60C-11_page_0481.out",-0.00404697,0.00125049,0.01239,0.00117772,6.89621e-05,0.000541166
"BY60C-11_page_0482.out",-0.0041444,0.00125303,0.0127141,0.00118289,6.78914e-05,0.000563387
"BY60C-11_page_0483.out",-0.00424796,0.00126093,0.0130359,0.00117305,6.38088e-05,0.000538057
"BY60C-11_page_0484.out",-0.00433044,0.00124318,0.0133456,0.00118432,6.67561e-05,0.000574403
"BY60C-11_page_0485.out",-0.00441545,0.00123946,0.0136346,0.00120423,7.28461e-05,0.000568787
"BY60C-11_page_0486.out",-0.0045323,0.00125121,0.0139392,0.00121656,7.92551e-05,0.00056847
"BY60C-11_page_0487.out",-0.00464605,0.00127295,0.014263,0.00125286,7.74639e-05,0.000576325
"BY60C-11_page_0488.out",-0.00471675,0.00127171,0.0145608,0.00125648,7.06401e-05,0.000588601
"BY60C-11_page_0489.out",-0.00481402,0.00126846,0.014894,0.00125282,7.98609e-05,0.000576241
"BY60C-11_page_0490.out",-0.00492152,0.00128714,0.0151993,0.00126608,7.41557e-05,0.000586957
"BY60C-11_page_0491.out",-0.00501543,0.00126454,0.0154872,0.00132273,7.34168e-05,0.000597054
"BY60C-11_page_0492.out",-0.00508811,0.00126671,0.0158075,0.00130877,6.54598e-05,0.000590754
"BY60C-11_page_0493.out",-0.0051956,0.00125532,0.0161203,0.00132679,8.00339e-05,0.000587679
"BY60C-11_page_0494.out",-0.0053088,0.00128181,0.0164417,0.00134893,7.20492e-05,0.000596944
"BY60C-11_page_0495.out",-0.00538917,0.00124524,0.0167613,0.00136238,7.00178e-05,0.000601424
"BY60C-11_page_0496.out",-0.00547937,0.00123749,0.0171049,0.00135781,6.41366e-05,0.000623701
"BY60C-11_page_0497.out",-0.00558862,0.00125729,0.0174307,0.00140653,7.56048e-05,0.000614755
"BY60C-11_page_0498.out",-0.005701,0.00126219,0.0177593,0.00142666,7.12683e-05,0.00061619
"BY60C-11_page_0499.out",-0.00579791,0.00128092,0.0180809,0.00145415,6.9065e-05,0.000609534
"BY60C-11_page_0500.out",-0.00590776,0.00127009,0.0184342,0.0014635,7.59753e-05,0.00066261
"BY60C-11_page_0501.out",-0.00601938,0.00128132,0.0187963,0.00148063,7.02578e-05,0.000617172
"BY60C-11_page_0502.out",-0.00614998,0.00130819,0.0191744,0.00147365,7.66073e-05,0.000636246
"BY60C-11_page_0503.out",-0.00624786,0.00128258,0.0195318,0.00152026,8.48116e-05,0.000675851
"BY60C-11_page_0504.out",-0.00626153,0.00125029,0.0196565,0.00153077,8.54205e-05,0.000667342
"BY60C-11_page_0505.out",-0.006205,0.00127568,0.01939,0.00153715,7.01519e-05,0.000669377
"BY60C-11_page_0506.out",-0.0061269,0.00128327,0.0191108,0.00153217,7.13169e-05,0.00063649
"BY60C-11_page_0507.out",-0.00602668,0.00127751,0.0188383,0.00152277,8.49237e-05,0.000647374
"BY60C-11_page_0508.out",-0.00596167,0.00128337,0.0185422,0.0015137,8.47657e-05,0.000662511
"BY60C-11_page_0509.out",-0.0058705,0.00130865,0.0182749,0.00148863,8.40766e-05,0.000644287
