"Filename","mean(exx)","stdev(exx)","mean(eyy)","stdev(eyy)","mean(exy)","stdev(exy)"
"BY60C-7_page_0866.out",-0.0183248,0.00549981,0.0525558,0.0151827,0.0011204,0.00194979
"BY60C-7_page_0867.out",-0.0185246,0.00580483,0.0530871,0.0160659,0.0011285,0.00198774
"BY60C-7_page_0868.out",-0.0184688,0.00594091,0.0528726,0.0163806,0.00111122,0.00198179
"BY60C-7_page_0869.out",-0.0183773,0.00597353,0.0525552,0.0164653,0.00109929,0.00196015
"BY60C-7_page_0870.out",-0.0182565,0.00597434,0.0521846,0.0164819,0.00108615,0.00195578
"BY60C-7_page_0871.out",-0.0181226,0.0059644,0.051847,0.0164261,0.00109689,0.00195277
"BY60C-7_page_0872.out",-0.0179998,0.00593691,0.0514622,0.0163889,0.00107543,0.00193585
"BY60C-7_page_0873.out",-0.0178713,0.00593465,0.0510612,0.0163086,0.00108166,0.00192521
"BY60C-7_page_0874.out",-0.0177239,0.00591133,0.0506706,0.0162482,0.00107784,0.00190692
"BY60C-7_page_0875.out",-0.0176094,0.00588295,0.0502669,0.0161603,0.00106228,0.001898
"BY60C-7_page_0876.out",-0.017481,0.00585196,0.0498478,0.0161099,0.00105055,0.00189488
"BY60C-7_page_0877.out",-0.0173288,0.00580683,0.0494553,0.015978,0.00104557,0.00187743
"BY60C-7_page_0878.out",-0.0171924,0.00575907,0.0490653,0.0159091,0.00103883,0.00186675
"BY60C-7_page_0879.out",-0.0170552,0.00574799,0.0486322,0.0158201,0.00101978,0.00185678
"BY60C-7_page_0880.out",-0.0169161,0.0057055,0.0482244,0.0156883,0.00102223,0.00184587
"BY60C-7_page_0881.out",-0.0167818,0.00567413,0.0477939,0.0156226,0.00102173,0.00183141
"BY60C-7_page_0882.out",-0.0166201,0.005659,0.0473651,0.0155277,0.000999946,0.00182649
"BY60C-7_page_0883.out",-0.016484,0.00561986,0.0469535,0.0153964,0.00100628,0.00182181
"BY60C-7_page_0884.out",-0.0163375,0.00558865,0.0465275,0.0153076,0.000988417,0.00179915
"BY60C-7_page_0885.out",-0.016194,0.00554443,0.0460959,0.0151968,0.000968054,0.00179332
"BY60C-7_page_0886.out",-0.0160511,0.00550063,0.0456417,0.0150613,0.000962551,0.0017826
"BY60C-7_page_0887.out",-0.0158842,0.00545987,0.0451842,0.0149677,0.000963042,0.00175657
"BY60C-7_page_0888.out",-0.0157138,0.00542992,0.0447454,0.014852,0.000931982,0.00176412
"BY60C-7_page_0889.out",-0.0155771,0.0053893,0.0443126,0.0147516,0.000927971,0.0017556
"BY60C-7_page_0890.out",-0.0154095,0.00533197,0.0438616,0.0145975,0.00091655,0.00174985
"BY60C-7_page_0891.out",-0.0152353,0.00530235,0.0434129,0.0144751,0.000915763,0.00172531
"BY60C-7_page_0892.out",-0.0150701,0.00526873,0.0429466,0.0143821,0.00090562,0.00170811
"BY60C-7_page_0893.out",-0.0149174,0.00523165,0.0424699,0.0142256,0.000901107,0.00168382
"BY60C-7_page_0894.out",-0.0147494,0.00517259,0.0420226,0.0141145,0.000883723,0.0016733
"BY60C-7_page_0895.out",-0.0145972,0.0051349,0.0415441,0.0139882,0.000878724,0.00167772
"BY60C-7_page_0896.out",-0.0144374,0.00510566,0.0411027,0.0138268,0.000867023,0.00165647
"BY60C-7_page_0897.out",-0.0142733,0.00503877,0.0406499,0.0136916,0.000854596,0.00163311
"BY60C-7_page_0898.out",-0.0141059,0.00498149,0.0401568,0.0135454,0.000841985,0.00162648
"BY60C-7_page_0899.out",-0.0139481,0.00496394,0.0396866,0.0134259,0.000839716,0.00161974
"BY60C-7_page_0900.out",-0.0137701,0.00490581,0.0392137,0.0132806,0.000833132,0.00161132
"BY60C-7_page_0901.out",-0.0135835,0.00484315,0.0387409,0.0131268,0.000812301,0.00157709
"BY60C-7_page_0902.out",-0.0134222,0.00481196,0.0382837,0.0129785,0.000804753,0.00156832
"BY60C-7_page_0903.out",-0.0132552,0.00474957,0.0377725,0.0128385,0.000799752,0.00155027
"BY60C-7_page_0904.out",-0.013099,0.00470333,0.0372936,0.0126875,0.000790006,0.00154196
"BY60C-7_page_0905.out",-0.0129033,0.00464163,0.0367922,0.0125292,0.00078905,0.00152427
"BY60C-7_page_0906.out",-0.0127633,0.00458567,0.0362862,0.0123682,0.000768875,0.00151278
"BY60C-7_page_0907.out",-0.0125729,0.00455074,0.0358218,0.0121908,0.000752842,0.00150802
"BY60C-7_page_0908.out",-0.0123937,0.00448161,0.035306,0.0120404,0.000740247,0.00148479
"BY60C-7_page_0909.out",-0.0121999,0.00442932,0.0348146,0.0118734,0.000728009,0.00147678
"BY60C-7_page_0910.out",-0.0120424,0.00438777,0.0343331,0.0117136,0.000727595,0.00145136
"BY60C-7_page_0911.out",-0.0118825,0.00432048,0.0338024,0.0115506,0.000703516,0.0014579
"BY60C-7_page_0912.out",-0.0116917,0.00426381,0.0333136,0.0114101,0.000688842,0.00143525
"BY60C-7_page_0913.out",-0.0115071,0.00419768,0.0328073,0.0112043,0.000684583,0.00142274
"BY60C-7_page_0914.out",-0.0113414,0.00416043,0.0322976,0.0110378,0.000682189,0.00140671
"BY60C-7_page_0915.out",-0.0111769,0.004106,0.031797,0.0108681,0.000675882,0.00138432
"BY60C-7_page_0916.out",-0.0109756,0.00402717,0.0312694,0.0106913,0.000660999,0.00137614
"BY60C-7_page_0917.out",-0.0107975,0.00398316,0.0307498,0.0105065,0.000652811,0.00135376
"BY60C-7_page_0918.out",-0.0106281,0.00392033,0.0302376,0.0103201,0.000646053,0.00135136
"BY60C-7_page_0919.out",-0.0104338,0.00385938,0.0297358,0.0101586,0.000641752,0.00134341
"BY60C-7_page_0920.out",-0.0102614,0.00380445,0.0292211,0.00995785,0.000621199,0.00131857
"BY60C-7_page_0921.out",-0.010084,0.00375408,0.0287113,0.00976619,0.000607888,0.00130055
"BY60C-7_page_0922.out",-0.00988801,0.00370202,0.0281752,0.00960419,0.00059698,0.00129301
"BY60C-7_page_0923.out",-0.00970219,0.00363233,0.0276619,0.00940081,0.000592154,0.00127522
"BY60C-7_page_0924.out",-0.00950782,0.00357651,0.027138,0.00919788,0.000571095,0.00126969
"BY60C-7_page_0925.out",-0.00933127,0.00351582,0.0266274,0.00901961,0.000555144,0.00124604
"BY60C-7_page_0926.out",-0.00916213,0.00345706,0.0260985,0.0088241,0.000549489,0.00124116
"BY60C-7_page_0927.out",-0.00898064,0.0033999,0.0255847,0.00863903,0.000532589,0.00122878
"BY60C-7_page_0928.out",-0.00878446,0.00329861,0.0250713,0.00840944,0.000526529,0.0012009
"BY60C-7_page_0929.out",-0.00860091,0.00327289,0.0245315,0.00824246,0.000520296,0.00120242
"BY60C-7_page_0930.out",-0.00842423,0.00318985,0.0240053,0.00806352,0.000505655,0.00118273
"BY60C-7_page_0931.out",-0.00821993,0.00311414,0.0234883,0.00782916,0.000509431,0.00117714
"BY60C-7_page_0932.out",-0.0080383,0.00306431,0.0229599,0.00763516,0.00047462,0.00117242
"BY60C-7_page_0933.out",-0.00785411,0.00299632,0.02243,0.00743533,0.000475304,0.00114906
"BY60C-7_page_0934.out",-0.00764687,0.00294196,0.0219212,0.00722546,0.000467868,0.00112666
"BY60C-7_page_0935.out",-0.00748449,0.00287855,0.0213877,0.00702245,0.000459989,0.00112231
"BY60C-7_page_0936.out",-0.00745315,0.00284835,0.0213258,0.00692909,0.000442099,0.00112783
"BY60C-7_page_0937.out",-0.00761572,0.00288208,0.0217524,0.0070583,0.000473879,0.00110967
"BY60C-7_page_0938.out",-0.00776171,0.00292927,0.0221951,0.0071694,0.00046996,0.00111978
"BY60C-7_page_0939.out",-0.00790595,0.00295797,0.0226742,0.0073357,0.000497846,0.00116211
"BY60C-7_page_0940.out",-0.00807688,0.00300485,0.0231486,0.00746814,0.000494225,0.00115851
"BY60C-7_page_0941.out",-0.00825193,0.00306747,0.0236441,0.00760875,0.000495403,0.00117671
"BY60C-7_page_0942.out",-0.0084063,0.00313111,0.0241259,0.00781344,0.000523454,0.00117855
"BY60C-7_page_0943.out",-0.00858441,0.00317305,0.0246373,0.00794458,0.000535024,0.00119155
"BY60C-7_page_0944.out",-0.00875409,0.00323817,0.0251425,0.00815662,0.000543772,0.00121434
"BY60C-7_page_0945.out",-0.00891221,0.00328404,0.0256222,0.0083208,0.000544587,0.00123904
"BY60C-7_page_0946.out",-0.00907984,0.00334652,0.0261395,0.00850171,0.000575674,0.00123269
"BY60C-7_page_0947.out",-0.00926441,0.00340688,0.0266155,0.00865779,0.000566174,0.00125743
"BY60C-7_page_0948.out",-0.00943875,0.00345965,0.0271298,0.0088552,0.000575643,0.00127212
"BY60C-7_page_0949.out",-0.00961436,0.00350477,0.0276313,0.00904159,0.00058937,0.00127126
"BY60C-7_page_0950.out",-0.00978596,0.00359941,0.0281317,0.00923327,0.000596683,0.00128497
"BY60C-7_page_0951.out",-0.00995085,0.00361848,0.0286442,0.00939824,0.000611076,0.00129984
"BY60C-7_page_0952.out",-0.0101268,0.0036984,0.0291382,0.00960595,0.00062626,0.00133049
"BY60C-7_page_0953.out",-0.010302,0.00374311,0.0296351,0.00979628,0.00064675,0.00134519
"BY60C-7_page_0954.out",-0.0104887,0.00378997,0.0301353,0.00994238,0.000656516,0.00134284
"BY60C-7_page_0955.out",-0.0106497,0.00384411,0.0306199,0.0101251,0.000658749,0.00137038
"BY60C-7_page_0956.out",-0.0108213,0.00391731,0.0311259,0.0103018,0.000669931,0.00138446
"BY60C-7_page_0957.out",-0.0109972,0.00397425,0.0316188,0.0104894,0.000688868,0.00139304
"BY60C-7_page_0958.out",-0.0111825,0.00403608,0.032106,0.0106487,0.000678691,0.00141001
"BY60C-7_page_0959.out",-0.011338,0.00407533,0.0326178,0.0108258,0.000697122,0.00142518
"BY60C-7_page_0960.out",-0.0115275,0.00414009,0.0330972,0.011002,0.000704132,0.00144296
"BY60C-7_page_0961.out",-0.0116808,0.00418669,0.0335733,0.0111588,0.000720744,0.00145749
"BY60C-7_page_0962.out",-0.0118628,0.00425127,0.0340847,0.0113403,0.000722806,0.00146246
"BY60C-7_page_0963.out",-0.0120209,0.00431038,0.0345655,0.0114976,0.000728796,0.00147451
"BY60C-7_page_0964.out",-0.0121609,0.00437173,0.0350353,0.0116412,0.000734744,0.00148761
"BY60C-7_page_0965.out",-0.0123596,0.00442333,0.0355445,0.0118283,0.000752545,0.0015082
"BY60C-7_page_0966.out",-0.0125138,0.00448238,0.0360006,0.0119765,0.000767672,0.00152732
"BY60C-7_page_0967.out",-0.0126914,0.00452504,0.0364924,0.0121478,0.000769388,0.00155351
"BY60C-7_page_0968.out",-0.0128492,0.00456625,0.0369713,0.0123129,0.000773399,0.00156186
"BY60C-7_page_0969.out",-0.01303,0.00463966,0.037434,0.012434,0.000783899,0.00156699
"BY60C-7_page_0970.out",-0.0131873,0.0046752,0.0379412,0.0126427,0.000794714,0.00157033
"BY60C-7_page_0971.out",-0.013356,0.00473973,0.0383845,0.012761,0.000813055,0.00159046
"BY60C-7_page_0972.out",-0.0135212,0.00479333,0.0388609,0.0129469,0.000815472,0.00161584
"BY60C-7_page_0973.out",-0.0137001,0.0048393,0.0393483,0.0130885,0.000824511,0.00161259
"BY60C-7_page_0974.out",-0.013861,0.00488306,0.0398196,0.0132163,0.000825534,0.00162715
"BY60C-7_page_0975.out",-0.0140122,0.004943,0.0402987,0.0133734,0.000831463,0.00164891
"BY60C-7_page_0976.out",-0.0141835,0.00498686,0.040756,0.0135052,0.000851859,0.00167178
"BY60C-7_page_0977.out",-0.0143585,0.00503003,0.0412158,0.0136808,0.000858276,0.00167642
"BY60C-7_page_0978.out",-0.0145342,0.00507434,0.0416924,0.0138292,0.000865605,0.00168713
"BY60C-7_page_0979.out",-0.0146764,0.00515648,0.0421442,0.0139479,0.000878964,0.00170763
"BY60C-7_page_0980.out",-0.0148378,0.00519993,0.0426227,0.0141151,0.000902554,0.0016988
"BY60C-7_page_0981.out",-0.0150014,0.00524461,0.0430821,0.014223,0.000907204,0.00172948
"BY60C-7_page_0982.out",-0.0151813,0.00529534,0.043538,0.0143894,0.000913926,0.00174237
"BY60C-7_page_0983.out",-0.0153403,0.0053437,0.04399,0.0145406,0.000922168,0.00174918
"BY60C-7_page_0984.out",-0.0154817,0.00538922,0.0444547,0.0146496,0.000925189,0.00177186
"BY60C-7_page_0985.out",-0.0156557,0.00544139,0.0449206,0.0148456,0.00095518,0.00177443
"BY60C-7_page_0986.out",-0.0158149,0.0054996,0.0453856,0.0149721,0.000947174,0.00178733
"BY60C-7_page_0987.out",-0.0159843,0.00553007,0.0458641,0.0151169,0.000963066,0.00180066
"BY60C-7_page_0988.out",-0.0161378,0.00559568,0.0463319,0.0152828,0.000984256,0.0018211
"BY60C-7_page_0989.out",-0.016285,0.00565119,0.0467837,0.0154155,0.000974495,0.001809
"BY60C-7_page_0990.out",-0.0164551,0.00570105,0.0472546,0.0155906,0.000996019,0.00183636
"BY60C-7_page_0991.out",-0.0166383,0.00577742,0.0477076,0.0157587,0.00100024,0.001855
"BY60C-7_page_0992.out",-0.016793,0.00583799,0.0481806,0.0158949,0.0010107,0.00186491
"BY60C-7_page_0993.out",-0.0169618,0.00589407,0.0486533,0.0161009,0.00100846,0.00188129
"BY60C-7_page_0994.out",-0.0171045,0.00595668,0.0491302,0.0162526,0.00102903,0.00188929
"BY60C-7_page_0995.out",-0.017273,0.00604066,0.0496204,0.0164818,0.00104426,0.00190959
"BY60C-7_page_0996.out",-0.0174457,0.00609062,0.0500994,0.0167169,0.0010414,0.00192352
"BY60C-7_page_0997.out",-0.0176311,0.00618533,0.0505931,0.0169534,0.00105192,0.0019426
"BY60C-7_page_0998.out",-0.0177982,0.00626959,0.0511261,0.0172062,0.00105614,0.00197612
"BY60C-7_page_0999.out",-0.018001,0.00639593,0.0516305,0.0174972,0.00107198,0.00198496
