"Filename","mean(exx)","stdev(exx)","mean(eyy)","stdev(eyy)","mean(exy)","stdev(exy)"
"BY60C-10_page_0141.out",-0.00184956,0.000299694,0.0055303,0.000536201,4.05561e-06,0.000267449
"BY60C-10_page_0142.out",-0.00173773,0.000315811,0.00518687,0.000543848,2.63339e-05,0.000258612
"BY60C-10_page_0143.out",-0.00165463,0.000309758,0.0048859,0.000520134,2.11309e-05,0.000243064
"BY60C-10_page_0144.out",-0.00155645,0.000317794,0.00456133,0.000518609,1.68693e-05,0.000247839
"BY60C-10_page_0145.out",-0.00144331,0.000341613,0.00423426,0.000499923,2.98013e-05,0.000242026
"BY60C-10_page_0146.out",-0.00135732,0.000328808,0.0039051,0.000491799,3.46711e-05,0.000240185
"BY60C-10_page_0147.out",-0.00125114,0.000362761,0.00359347,0.000468876,2.70911e-05,0.000230514
"BY60C-10_page_0148.out",-0.00114758,0.00037168,0.00324932,0.000465505,2.02844e-05,0.000217246
"BY60C-10_page_0149.out",-0.0010231,0.000384958,0.00291106,0.000443785,4.31656e-05,0.00021108
"BY60C-10_page_0150.out",-0.000922084,0.000358086,0.00259304,0.000427223,3.5263e-05,0.000204423
"BY60C-10_page_0151.out",-0.000811857,0.00035764,0.00227314,0.00041429,2.81188e-05,0.000198384
"BY60C-10_page_0152.out",-0.00070823,0.000357941,0.00194028,0.000411276,3.41183e-05,0.000190516
"BY60C-10_page_0153.out",-0.000607414,0.000395922,0.00162322,0.000386361,3.27871e-05,0.000173744
"BY60C-10_page_0154.out",-0.000548944,0.000402015,0.00142622,0.000384846,2.53852e-05,0.000172177
"BY60C-10_page_0155.out",-0.000612131,0.000389163,0.00170544,0.000409921,3.85386e-05,0.000171546
"BY60C-10_page_0156.out",-0.000709776,0.000355533,0.00200033,0.000430746,2.90221e-05,0.000193865
"BY60C-10_page_0157.out",-0.0008158,0.000332168,0.00231451,0.000410826,2.74922e-05,0.000207713
"BY60C-10_page_0158.out",-0.00092134,0.000358348,0.00265231,0.000430367,2.68378e-05,0.000196664
"BY60C-10_page_0159.out",-0.00101432,0.000372003,0.00295262,0.000483459,4.97846e-05,0.000208159
"BY60C-10_page_0160.out",-0.00111536,0.000352196,0.00326609,0.000507088,2.07999e-05,0.000211778
"BY60C-10_page_0161.out",-0.0012391,0.000361436,0.00358779,0.000467933,1.17611e-05,0.000210272
"BY60C-10_page_0162.out",-0.00130603,0.000341541,0.00391554,0.000478977,2.71609e-05,0.000243421
"BY60C-10_page_0163.out",-0.00142476,0.000348138,0.00422687,0.000504322,1.59211e-05,0.000233103
"BY60C-10_page_0164.out",-0.00150688,0.000339789,0.00454984,0.00050624,8.53529e-06,0.00023444
"BY60C-10_page_0165.out",-0.00163626,0.000379063,0.00486483,0.000538549,2.25566e-05,0.000240584
"BY60C-10_page_0166.out",-0.00173315,0.000387144,0.00516873,0.000549672,1.74657e-05,0.000256065
"BY60C-10_page_0167.out",-0.00183576,0.000419294,0.00548193,0.000562671,6.72314e-06,0.000270129
"BY60C-10_page_0168.out",-0.00193676,0.000396972,0.00579472,0.000585774,9.19151e-06,0.000278567
"BY60C-10_page_0169.out",-0.00204156,0.000393988,0.00610885,0.000598186,1.26801e-05,0.000299887
"BY60C-10_page_0170.out",-0.00214651,0.000414099,0.00642306,0.00059975,2.37761e-05,0.000316226
"BY60C-10_page_0171.out",-0.00227114,0.000450695,0.00674731,0.000613715,1.42876e-05,0.000316063
"BY60C-10_page_0172.out",-0.00237701,0.000431451,0.0070665,0.000635646,2.39335e-05,0.000328305
"BY60C-10_page_0173.out",-0.00248002,0.000469953,0.00736915,0.000670481,2.46881e-05,0.000355454
"BY60C-10_page_0174.out",-0.00259504,0.000458875,0.00769525,0.000666655,2.88421e-05,0.000355391
"BY60C-10_page_0175.out",-0.0026715,0.000467564,0.00802377,0.000687789,3.25371e-05,0.000369493
"BY60C-10_page_0176.out",-0.00277964,0.000435615,0.00829768,0.000724841,2.0252e-05,0.000387772
"BY60C-10_page_0177.out",-0.0028864,0.000465288,0.00864573,0.000736448,2.6904e-05,0.000375309
"BY60C-10_page_0178.out",-0.00300092,0.000488025,0.00896331,0.000756942,1.34182e-05,0.000402985
"BY60C-10_page_0179.out",-0.00308121,0.000476498,0.00927722,0.000772705,2.3327e-05,0.00041145
"BY60C-10_page_0180.out",-0.00319928,0.000472359,0.00961717,0.000801153,2.69618e-05,0.000419621
"BY60C-10_page_0181.out",-0.00329343,0.000473408,0.00997192,0.00080464,1.40657e-05,0.000422993
"BY60C-10_page_0182.out",-0.00342147,0.000470538,0.0103036,0.000867895,5.62612e-06,0.000439139
"BY60C-10_page_0183.out",-0.00352695,0.000478786,0.0106699,0.000859332,6.41312e-06,0.000445883
"BY60C-10_page_0184.out",-0.00365356,0.000479883,0.0110315,0.000920883,1.2304e-05,0.000453552
"BY60C-10_page_0185.out",-0.00378247,0.000513461,0.0113901,0.000962866,9.19035e-06,0.000480403
"BY60C-10_page_0186.out",-0.00377696,0.000490834,0.0114293,0.000980017,1.77348e-05,0.000483314
"BY60C-10_page_0187.out",-0.00371432,0.000517359,0.0111626,0.00096023,1.67928e-05,0.000471559
"BY60C-10_page_0188.out",-0.00361087,0.000489727,0.0108587,0.00095275,1.40756e-05,0.000469024
"BY60C-10_page_0189.out",-0.00349652,0.000488246,0.0105806,0.000931551,1.16058e-05,0.000459688
"BY60C-10_page_0190.out",-0.00343767,0.000508525,0.010285,0.000932619,1.51533e-05,0.000462212
"BY60C-10_page_0191.out",-0.00333137,0.00050516,0.00998307,0.000906809,2.63044e-05,0.000454833
"BY60C-10_page_0192.out",-0.00322659,0.000473589,0.00967629,0.000892098,3.24691e-05,0.000443959
"BY60C-10_page_0193.out",-0.00312211,0.000488163,0.00936284,0.000901526,1.88646e-05,0.000430142
"BY60C-10_page_0194.out",-0.00304172,0.000488141,0.00906216,0.000894193,2.18109e-05,0.000419613
"BY60C-10_page_0195.out",-0.00293691,0.000483151,0.00876475,0.000867733,1.7377e-05,0.000410082
"BY60C-10_page_0196.out",-0.0028345,0.000476195,0.00843849,0.00085826,1.61937e-05,0.000403905
"BY60C-10_page_0197.out",-0.00273132,0.000474558,0.00815186,0.000818554,1.17199e-05,0.000399531
"BY60C-10_page_0198.out",-0.00262876,0.000488358,0.0078323,0.000804515,1.7791e-05,0.000368806
"BY60C-10_page_0199.out",-0.00252885,0.0004569,0.00750178,0.000808883,7.46867e-06,0.000370016
"BY60C-10_page_0200.out",-0.00242524,0.000467061,0.00717243,0.000797333,6.45915e-06,0.000354646
"BY60C-10_page_0201.out",-0.00230242,0.000439809,0.00686781,0.000745477,1.58138e-05,0.000339283
"BY60C-10_page_0202.out",-0.0021823,0.000467167,0.00653488,0.000745297,1.40145e-05,0.00033218
"BY60C-10_page_0203.out",-0.00211191,0.000447968,0.00621177,0.000753852,2.38352e-05,0.000315224
"BY60C-10_page_0204.out",-0.00198661,0.000478901,0.00589331,0.000696026,1.01812e-05,0.000305721
"BY60C-10_page_0205.out",-0.00187788,0.00041215,0.00553695,0.000716909,4.07427e-06,0.000311991
"BY60C-10_page_0206.out",-0.00175915,0.000433862,0.00519729,0.000708502,2.0474e-05,0.000298943
"BY60C-10_page_0207.out",-0.0016616,0.000491188,0.00487043,0.000673211,4.48516e-05,0.000286911
"BY60C-10_page_0208.out",-0.00154106,0.0004505,0.00453606,0.000645936,2.85981e-05,0.000271018
"BY60C-10_page_0209.out",-0.00145757,0.000485457,0.00416684,0.000639421,3.53425e-05,0.000288294
"BY60C-10_page_0210.out",-0.00133805,0.000496763,0.00385006,0.000628455,3.04369e-05,0.00026674
"BY60C-10_page_0211.out",-0.00124486,0.000499051,0.00348928,0.000625263,3.39326e-05,0.000258614
"BY60C-10_page_0212.out",-0.00112679,0.000508148,0.00314717,0.000617536,2.30687e-05,0.000245485
"BY60C-10_page_0213.out",-0.00102828,0.000526693,0.00280675,0.000570746,3.36753e-05,0.000234119
"BY60C-10_page_0214.out",-0.000907305,0.000527235,0.00246424,0.000566668,3.99319e-05,0.000242786
"BY60C-10_page_0215.out",-0.000893533,0.000509962,0.00248678,0.000571265,3.49069e-05,0.000232837
"BY60C-10_page_0216.out",-0.001,0.000534402,0.00280757,0.000572809,4.22462e-05,0.000252405
"BY60C-10_page_0217.out",-0.0010951,0.000488906,0.00311068,0.00061347,3.40258e-05,0.000244794
"BY60C-10_page_0218.out",-0.00121253,0.000492659,0.00343102,0.000635011,2.41093e-05,0.000258113
"BY60C-10_page_0219.out",-0.00130221,0.00047221,0.00376802,0.000633102,3.5648e-05,0.000266002
"BY60C-10_page_0220.out",-0.00139883,0.000470209,0.00408862,0.000633174,2.50131e-05,0.000263508
"BY60C-10_page_0221.out",-0.00151659,0.000445925,0.00440399,0.000658576,2.88107e-05,0.000270623
"BY60C-10_page_0222.out",-0.00161753,0.000479089,0.00474856,0.000674373,3.20863e-05,0.000276215
"BY60C-10_page_0223.out",-0.00169433,0.000487026,0.00506941,0.000690667,1.49597e-05,0.000279513
"BY60C-10_page_0224.out",-0.00181462,0.000467028,0.00541164,0.000703831,9.56308e-06,0.000303211
"BY60C-10_page_0225.out",-0.00192579,0.000465332,0.00573605,0.000664613,2.3875e-05,0.00030229
"BY60C-10_page_0226.out",-0.00205159,0.000498967,0.00605467,0.000740815,2.44508e-05,0.000326902
"BY60C-10_page_0227.out",-0.00215088,0.000520743,0.00637156,0.000747544,5.26935e-06,0.000317429
"BY60C-10_page_0228.out",-0.0022605,0.000515689,0.00671355,0.00075232,1.09759e-05,0.00033039
"BY60C-10_page_0229.out",-0.00238465,0.000517977,0.00703974,0.000800047,1.96421e-05,0.000349681
"BY60C-10_page_0230.out",-0.0024746,0.000515764,0.00736076,0.00082975,1.98581e-05,0.000360467
"BY60C-10_page_0231.out",-0.00260011,0.000540782,0.00770567,0.000822147,2.79907e-05,0.000374731
"BY60C-10_page_0232.out",-0.0026938,0.000570236,0.00803571,0.000831646,1.91741e-05,0.000378793
"BY60C-10_page_0233.out",-0.00280062,0.000542508,0.0083362,0.000860766,1.89855e-05,0.000384102
"BY60C-10_page_0234.out",-0.00291861,0.000557269,0.00865778,0.000899599,2.06776e-05,0.00040734
"BY60C-10_page_0235.out",-0.00302177,0.000576813,0.00898573,0.000885225,2.53091e-05,0.00041175
"BY60C-10_page_0236.out",-0.00311457,0.000557401,0.00929091,0.000938588,1.11182e-05,0.000423429
"BY60C-10_page_0237.out",-0.00320257,0.000555113,0.00962538,0.00093248,1.59879e-05,0.000434101
"BY60C-10_page_0238.out",-0.0033306,0.000574105,0.00993758,0.000941354,1.74282e-05,0.000435473
"BY60C-10_page_0239.out",-0.00341727,0.000567168,0.0102609,0.000976255,8.42309e-06,0.000456946
"BY60C-10_page_0240.out",-0.00352616,0.000570492,0.0105689,0.00100095,1.79716e-05,0.000472404
"BY60C-10_page_0241.out",-0.00363053,0.000582828,0.01091,0.00101977,1.29181e-05,0.000473383
"BY60C-10_page_0242.out",-0.00372862,0.000562987,0.0112203,0.00104809,2.08823e-05,0.000481995
"BY60C-10_page_0243.out",-0.00383709,0.000580589,0.0115667,0.00105245,1.28041e-05,0.000508159
"BY60C-10_page_0244.out",-0.00396673,0.000620356,0.011902,0.0010834,5.92304e-06,0.000516223
"BY60C-10_page_0245.out",-0.00406375,0.000592481,0.0122329,0.00111073,2.47112e-06,0.000519877
"BY60C-10_page_0246.out",-0.00419527,0.000616874,0.0125928,0.00117334,1.42545e-05,0.000555404
"BY60C-10_page_0247.out",-0.00432581,0.000605465,0.0129464,0.00118416,1.72877e-05,0.000571009
"BY60C-10_page_0248.out",-0.00441843,0.000636872,0.0132991,0.00120324,1.77579e-05,0.000576389
"BY60C-10_page_0249.out",-0.00456212,0.000665421,0.0136857,0.00125006,8.67396e-06,0.000579454
"BY60C-10_page_0250.out",-0.00463708,0.000660859,0.013987,0.00129728,9.86052e-06,0.000605575
"BY60C-10_page_0251.out",-0.00457178,0.000644999,0.0137551,0.00128286,1.06535e-05,0.000594584
"BY60C-10_page_0252.out",-0.00447933,0.000628416,0.0134568,0.00128334,5.27544e-06,0.000579232
"BY60C-10_page_0253.out",-0.00436572,0.000618967,0.0131673,0.00127945,1.82011e-05,0.000575712
"BY60C-10_page_0254.out",-0.00427576,0.000607359,0.0128793,0.00125913,4.21972e-06,0.000566694
"BY60C-10_page_0255.out",-0.00418628,0.00060784,0.0125789,0.00124235,5.48129e-06,0.000547704
"BY60C-10_page_0256.out",-0.0040936,0.000616636,0.0122748,0.00121901,3.28923e-06,0.000542999
